	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
13	5	1	2.5	5/2	0.5	1/2	1	12	8	1	1.6669999999999998	B3	59	True	B	0	5/8	2.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
14	5	1	2.5	5/2	0.5	1/2	1	12	8	1	1.6669999999999998	E4	64	True	E	0	5/8	2.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
15	5	1	2.5	5/2	0.5	1/2	1	12	8	1	1.6669999999999998	B4	71	True	B	0	5/8	2.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
16	6	2	3.0	3	1.0	1	1	12	8	1	2.0	G#3	56	True	G	1	3/4	3.0	3	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
17	6	2	3.0	3	1.0	1	1	12	8	1	2.0	B3	59	True	B	0	3/4	3.0	3	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
18	7	1	3.5	7/2	0.5	1/2	1	12	8	1	2.333	E4	64	True	E	0	7/8	3.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
19	7	1	3.5	7/2	0.5	1/2	1	12	8	1	2.333	B4	71	True	B	0	7/8	3.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
20	7	1	3.5	7/2	0.5	1/2	1	12	8	1	2.333	E5	76	True	E	0	7/8	3.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
21	8	1	4.0	4	0.5	1/2	1	12	8	1	2.667	E4	64	True	E	0	1	3.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
22	8	1	4.0	4	0.5	1/2	1	12	8	1	2.667	B4	71	True	B	0	1	3.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
23	8	1	4.0	4	0.5	1/2	1	12	8	1	2.667	E5	76	True	E	0	1	3.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
24	9	2	4.5	9/2	1.0	1	1	12	8	1	3.0	B3	59	True	B	0	9/8	4.0	4	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
25	9	2	4.5	9/2	1.0	1	1	12	8	1	3.0	E4	64	True	E	0	9/8	4.0	4	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
26	10	1	5.0	5	0.5	1/2	1	12	8	1	3.333	G#4	68	True	G	1	5/4	4.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
27	10	1	5.0	5	0.5	1/2	1	12	8	1	3.333	E5	76	True	E	0	5/4	4.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
28	10	1	5.0	5	0.5	1/2	1	12	8	1	3.333	G#5	80	True	G	1	5/4	4.333	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
29	11	1	5.5	11/2	0.5	1/2	1	12	8	1	3.667	B4	71	True	B	0	11/8	4.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
30	11	1	5.5	11/2	0.5	1/2	1	12	8	1	3.667	G#4	68	True	G	1	11/8	4.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
31	11	1	5.5	11/2	0.5	1/2	1	12	8	1	3.667	E5	76	True	E	0	11/8	4.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
32	11	1	5.5	11/2	0.5	1/2	1	12	8	1	3.667	G#5	80	True	G	1	11/8	4.667	0	P2-Staff2	1	1.0	6.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
33	12	3	6.0	6	1.5	3/2	2	12	8	2	4.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	1	2.0	3.0	1.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
34	12	2	6.0	6	1.0	1	2	12	8	2	4.0	E2	40	True	E	0	0	1.0	1	P2-Staff2	1	2.0	3.0	1.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
35	12	2	6.0	6	1.0	1	2	12	8	2	4.0	E3	52	True	E	0	0	1.0	1	P2-Staff2	1	2.0	3.0	1.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
36	13	1	6.5	13/2	0.5	1/2	2	12	8	2	4.333	G#3	56	True	G	1	1/8	1.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
37	13	1	6.5	13/2	0.5	1/2	2	12	8	2	4.333	E4	64	True	E	0	1/8	1.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
38	13	1	6.5	13/2	0.5	1/2	2	12	8	2	4.333	G#4	68	True	G	1	1/8	1.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
39	14	1	7.0	7	0.5	1/2	2	12	8	2	4.667	G#3	56	True	G	1	1/4	1.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
40	14	1	7.0	7	0.5	1/2	2	12	8	2	4.667	E4	64	True	E	0	1/4	1.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
41	14	1	7.0	7	0.5	1/2	2	12	8	2	4.667	G#4	68	True	G	1	1/4	1.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
42	15	2	7.5	15/2	1.0	1	2	12	8	2	5.0	C#5	73	True	C	1	3/8	2.0	2	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
43	15	2	7.5	15/2	1.0	1	2	12	8	2	5.0	E3	52	True	E	0	3/8	2.0	2	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
44	15	2	7.5	15/2	1.0	1	2	12	8	2	5.0	G#3	56	True	G	1	3/8	2.0	2	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
45	16	1	8.0	8	0.5	1/2	2	12	8	2	5.333	B3	59	True	B	0	1/2	2.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
46	16	1	8.0	8	0.5	1/2	2	12	8	2	5.333	E4	64	True	E	0	1/2	2.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
47	16	1	8.0	8	0.5	1/2	2	12	8	2	5.333	B4	71	True	B	0	1/2	2.333	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
48	17	1	8.5	17/2	0.5	1/2	2	12	8	2	5.667	D#5	75	True	D	1	5/8	2.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
49	17	1	8.5	17/2	0.5	1/2	2	12	8	2	5.667	B3	59	True	B	0	5/8	2.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
50	17	1	8.5	17/2	0.5	1/2	2	12	8	2	5.667	E4	64	True	E	0	5/8	2.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
51	17	1	8.5	17/2	0.5	1/2	2	12	8	2	5.667	B4	71	True	B	0	5/8	2.667	0	P2-Staff2	1	2.0	3.0	1.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
52	18	3	9.0	9	1.5	3/2	2	12	8	2	6.0	E5	76	True	E	0	3/4	3.0	3	P2-Staff2	1	2.0	3.0	2.0	vi	True	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
53	18	2	9.0	9	1.0	1	2	12	8	2	6.0	G#3	56	True	G	1	3/4	3.0	3	P2-Staff2	1	2.0	3.0	2.0	vi	True	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
54	18	2	9.0	9	1.0	1	2	12	8	2	6.0	C#4	61	True	C	1	3/4	3.0	3	P2-Staff2	1	2.0	3.0	2.0	vi	True	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
55	19	1	9.5	19/2	0.5	1/2	2	12	8	2	6.333	E4	64	True	E	0	7/8	3.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
56	19	1	9.5	19/2	0.5	1/2	2	12	8	2	6.333	C#5	73	True	C	1	7/8	3.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
57	19	1	9.5	19/2	0.5	1/2	2	12	8	2	6.333	E5	76	True	E	0	7/8	3.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
58	20	1	10.0	10	0.5	1/2	2	12	8	2	6.667	E4	64	True	E	0	1	3.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
59	20	1	10.0	10	0.5	1/2	2	12	8	2	6.667	C#5	73	True	C	1	1	3.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
60	20	1	10.0	10	0.5	1/2	2	12	8	2	6.667	E5	76	True	E	0	1	3.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
61	21	2	10.5	21/2	1.0	1	2	12	8	2	7.0	E5	76	False	E	0	9/8	4.0	4	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
62	21	2	10.5	21/2	1.0	1	2	12	8	2	7.0	C#4	61	True	C	1	9/8	4.0	4	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
63	21	2	10.5	21/2	1.0	1	2	12	8	2	7.0	E4	64	True	E	0	9/8	4.0	4	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
64	22	1	11.0	11	0.5	1/2	2	12	8	2	7.333	G#4	68	True	G	1	5/4	4.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
65	22	1	11.0	11	0.5	1/2	2	12	8	2	7.333	C#5	73	True	C	1	5/4	4.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
66	22	1	11.0	11	0.5	1/2	2	12	8	2	7.333	G#5	80	True	G	1	5/4	4.333	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
67	23	1	11.5	23/2	0.5	1/2	2	12	8	2	7.667	C#5	73	True	C	1	11/8	4.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
68	23	1	11.5	23/2	0.5	1/2	2	12	8	2	7.667	G#4	68	True	G	1	11/8	4.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
69	23	1	11.5	23/2	0.5	1/2	2	12	8	2	7.667	C#5	73	True	C	1	11/8	4.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
70	23	1	11.5	23/2	0.5	1/2	2	12	8	2	7.667	G#5	80	True	G	1	11/8	4.667	0	P2-Staff2	1	2.0	3.0	2.0	vi	False	('G#', 'C#', 'E')	G#	C#	2.0	minor triad	(1, 4, 8)	E	E	6	None
71	24	6	12.0	12	3.0	3	3	12	8	3	8.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	1	3.0	4.5	3.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
72	24	2	12.0	12	1.0	1	3	12	8	3	8.0	F#2	42	True	F	1	0	1.0	1	P2-Staff2	1	3.0	4.5	3.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
73	24	2	12.0	12	1.0	1	3	12	8	3	8.0	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	3.0	4.5	3.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
74	25	1	12.5	25/2	0.5	1/2	3	12	8	3	8.333	A3	57	True	A	0	1/8	1.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
75	25	1	12.5	25/2	0.5	1/2	3	12	8	3	8.333	F#4	66	True	F	1	1/8	1.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
76	25	1	12.5	25/2	0.5	1/2	3	12	8	3	8.333	A4	69	True	A	0	1/8	1.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
77	26	1	13.0	13	0.5	1/2	3	12	8	3	8.667	A3	57	True	A	0	1/4	1.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
78	26	1	13.0	13	0.5	1/2	3	12	8	3	8.667	F#4	66	True	F	1	1/4	1.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
79	26	1	13.0	13	0.5	1/2	3	12	8	3	8.667	A4	69	True	A	0	1/4	1.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
80	27	2	13.5	27/2	1.0	1	3	12	8	3	9.0	F#3	54	True	F	1	3/8	2.0	2	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
81	27	2	13.5	27/2	1.0	1	3	12	8	3	9.0	A3	57	True	A	0	3/8	2.0	2	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
82	28	1	14.0	14	0.5	1/2	3	12	8	3	9.333	C#4	61	True	C	1	1/2	2.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
83	28	1	14.0	14	0.5	1/2	3	12	8	3	9.333	F#4	66	True	F	1	1/2	2.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
84	28	1	14.0	14	0.5	1/2	3	12	8	3	9.333	C#5	73	True	C	1	1/2	2.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
85	29	1	14.5	29/2	0.5	1/2	3	12	8	3	9.667	C#4	61	True	C	1	5/8	2.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
86	29	1	14.5	29/2	0.5	1/2	3	12	8	3	9.667	F#4	66	True	F	1	5/8	2.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
87	29	1	14.5	29/2	0.5	1/2	3	12	8	3	9.667	C#5	73	True	C	1	5/8	2.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
88	30	3	15.0	15	1.5	3/2	3	12	8	3	10.0	A4	69	True	A	0	3/4	3.0	3	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
89	30	2	15.0	15	1.0	1	3	12	8	3	10.0	A3	57	True	A	0	3/4	3.0	3	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
90	30	2	15.0	15	1.0	1	3	12	8	3	10.0	C#4	61	True	C	1	3/4	3.0	3	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
91	31	1	15.5	31/2	0.5	1/2	3	12	8	3	10.333	F#4	66	True	F	1	7/8	3.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
92	31	1	15.5	31/2	0.5	1/2	3	12	8	3	10.333	C#5	73	True	C	1	7/8	3.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
93	31	1	15.5	31/2	0.5	1/2	3	12	8	3	10.333	F#5	78	True	F	1	7/8	3.333	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
94	32	1	16.0	16	0.5	1/2	3	12	8	3	10.667	F#4	66	True	F	1	1	3.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
95	32	1	16.0	16	0.5	1/2	3	12	8	3	10.667	C#5	73	True	C	1	1	3.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
96	32	1	16.0	16	0.5	1/2	3	12	8	3	10.667	F#5	78	True	F	1	1	3.667	0	P2-Staff2	1	3.0	4.5	3.0	ii	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
97	33	3	16.5	33/2	1.5	3/2	3	12	8	3	11.0	G#4	68	True	G	1	9/8	4.0	4	P2-Staff2	1	3.0	1.5	4.0	viio/ii	True	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
98	33	2	16.5	33/2	1.0	1	3	12	8	3	11.0	G#1	32	True	G	1	9/8	4.0	4	P2-Staff2	1	3.0	1.5	4.0	viio/ii	True	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
99	33	2	16.5	33/2	1.0	1	3	12	8	3	11.0	G#2	44	True	G	1	9/8	4.0	4	P2-Staff2	1	3.0	1.5	4.0	viio/ii	True	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
100	34	1	17.0	17	0.5	1/2	3	12	8	3	11.333	E#3	53	True	E	1	5/4	4.333	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
101	34	1	17.0	17	0.5	1/2	3	12	8	3	11.333	B3	59	True	B	0	5/4	4.333	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
102	34	1	17.0	17	0.5	1/2	3	12	8	3	11.333	E#4	65	True	E	1	5/4	4.333	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
103	35	1	17.5	35/2	0.5	1/2	3	12	8	3	11.667	E#3	53	True	E	1	11/8	4.667	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
104	35	1	17.5	35/2	0.5	1/2	3	12	8	3	11.667	B3	59	True	B	0	11/8	4.667	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
105	35	1	17.5	35/2	0.5	1/2	3	12	8	3	11.667	E#4	65	True	E	1	11/8	4.667	0	P2-Staff2	1	3.0	1.5	4.0	viio/ii	False	('G#', 'B', 'E#')	G#	E#	1.0	diminished triad	(5, 8, 11)	E	f#	#7	2
106	36	3	18.0	18	1.5	3/2	4	12	8	4	12.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	1	4.0	6.0	5.0	ii	True	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	E	E	2	None
