quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
20.5	10	0	3.0	28	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
23.5	11	0	3.0	29	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
26.5	12	0	1.5	30	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
28.0	12	3/8	1.5	31	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
29.5	13	0	1.5	32	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
31.0	13	3/8	1.5	33	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
32.5	14	0	0.5	34	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
33.0	14	1/8	0.5	35	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
33.5	14	1/4	1.0	36	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
34.5	14	1/2	0.5	37	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
35.0	14	5/8	0.5	38	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
35.5	15	0	1.5	39	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	f	f	5	None	V
37.0	15	3/8	1.5	40	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
38.5	16	0	1.5	41	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	f	f	5	None	V7
40.0	16	3/8	0.5	42	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
40.5	16	1/2	0.5	43	viio	viio	True	('E', 'G', 'B-')	E	E	0	diminished triad	(4, 7, 10)	f	f	f	f	#7	None	viio
41.0	16	5/8	0.5	44	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
41.5	17	0	1.0	45	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	f	f	5	None	V
42.5	17	1/4	0.5	46	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	f	f	5	None	V7
43.0	17	3/8	0.5	47	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
43.5	17	1/2	0.5	48	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
44.0	17	5/8	0.5	49	viio7/V	viio7/V	True	('B', 'D', 'F', 'A-')	B	B	0	diminished seventh chord	(2, 5, 8, 11)	f	f	f	C	7	5	viio7
44.5	18	0	3.0	50	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
47.5	19	0	3.0	51	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
50.5	20	0	3.0	52	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
53.5	21	0	3.0	53	VI	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	f	f	6	None	VI
56.5	22	0	3.0	54	viio7	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	f	f	#7	None	viio7
59.5	23	0	3.0	55	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
62.5	24	0	1.5	56	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
64.0	24	3/8	1.5	57	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
65.5	25	0	1.5	58	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
67.0	25	3/8	1.0	59	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
68.0	25	5/8	0.5	60	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
68.5	26	0	1.5	61	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
70.0	26	3/8	1.5	62	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
71.5	27	0	0.5	63	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
72.0	27	1/8	0.5	64	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
72.5	27	1/4	1.0	65	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
73.5	27	1/2	0.5	66	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
74.0	27	5/8	0.5	67	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
74.5	28	0	2.0	68	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	f	f	5	None	V7
76.5	28	1/2	1.0	69	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
77.5	29	0	0.5	70	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
78.0	29	1/8	0.5	71	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
78.5	29	1/4	1.0	72	I6/4	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	f	f	f	f	1	None	I
79.5	29	1/2	0.5	73	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
80.0	29	5/8	0.5	74	viio/iv	viio/iv	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	f	f	f	b-	#7	4	viio
80.5	30	0	1.0	75	VI7	VI7	True	('D-', 'F', 'A-', 'C')	D-	D-	0	major seventh chord	(0, 1, 5, 8)	f	f	f	f	6	None	VI7
81.5	30	1/4	0.5	76	viio6/v	viio/v	True	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	f	f	f	c	#7	5	viio
82.0	30	3/8	1.0	77	v6	v	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	f	f	f	f	5	None	v
83.0	30	5/8	0.5	78	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	f	f	5	None	V
83.5	31	0	1.0	79	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
84.5	31	1/4	0.5	80	V6/4	V	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	f	f	f	f	5	None	V
85.0	31	3/8	1.0	81	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
86.0	31	5/8	0.5	82	viio6/V	viio/V	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	c	c	f	G	7	5	viio
86.5	32	0	1.0	83	V6	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	f	c	5	None	V
87.5	32	1/4	0.5	84	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
88.0	32	3/8	1.5	85	viio4/3/V	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2	diminished seventh chord	(0, 3, 6, 9)	c	c	f	G	7	5	viio7
89.5	33	0	3.0	86	viio4/3/V	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2	diminished seventh chord	(0, 3, 6, 9)	c	c	f	G	7	5	viio7
92.5	34	0	3.0	87	viio4/3/V	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2	diminished seventh chord	(0, 3, 6, 9)	c	c	f	G	7	5	viio7
95.5	35	0	3.0	88	viio4/3/V	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2	diminished seventh chord	(0, 3, 6, 9)	c	c	f	G	7	5	viio7
98.5	36	0	3.0	89	viio7	viio7	True	('B', 'D', 'F', 'A-')	B	B	0	diminished seventh chord	(2, 5, 8, 11)	c	c	f	c	#7	None	viio7
101.5	37	0	3.0	90	viio7	viio7	True	('B', 'D', 'F', 'A-')	B	B	0	diminished seventh chord	(2, 5, 8, 11)	c	c	f	c	#7	None	viio7
104.5	38	0	3.0	91	viio7	viio7	True	('B', 'D', 'F', 'A-')	B	B	0	diminished seventh chord	(2, 5, 8, 11)	c	c	f	c	#7	None	viio7
107.5	39	0	3.0	92	viio7	viio7	True	('B', 'D', 'F', 'A-')	B	B	0	diminished seventh chord	(2, 5, 8, 11)	c	c	f	c	#7	None	viio7
110.5	40	0	1.0	93	V4/3	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	c	c	f	c	5	None	V7
111.5	40	1/4	0.5	94	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
112.0	40	3/8	0.5	95	V6	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	f	c	5	None	V
112.5	40	1/2	0.5	96	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	f	c	5	None	V
113.0	40	5/8	0.5	97	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
113.5	41	0	1.0	98	V4/3	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	c	c	f	c	5	None	V7
114.5	41	1/4	0.5	99	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
115.0	41	3/8	0.5	100	V6	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	f	c	5	None	V
115.5	41	1/2	0.5	101	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	f	c	5	None	V
116.0	41	5/8	0.5	102	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
116.5	42	0	3.0	103	iiø6/5	iiø7	True	('F', 'A-', 'C', 'D')	F	D	1	half-diminished seventh chord	(0, 2, 5, 8)	c	c	f	c	2	None	ii%7
119.5	43	0	3.0	104	i6/4	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
122.5	44	0	3.0	105	i6/4	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
125.5	45	0	3.0	106	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	f	c	5	None	V7
128.5	46	0	3.0	107	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
131.5	47	0	3.0	108	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	f	c	5	None	V7
134.5	48	0	3.0	109	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
137.5	49	0	1.5	110	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	f	c	1	None	i
139.0	49	3/8	1.5	111	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
140.5	50	0	1.5	112	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
142.0	50	3/8	1.5	113	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	f	f	5	None	V7
143.5	51	0	3.0	114	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
146.5	52	0	3.0	115	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
149.5	53	0	1.5	116	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
151.0	53	3/8	1.5	117	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
152.5	54	0	1.5	118	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
154.0	54	3/8	1.5	119	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
155.5	55	0	1.5	120	V7/VI	V7/VI	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	f	f	f	D-	5	6	V7
157.0	55	3/8	1.5	121	VI	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	f	f	6	None	VI
158.5	56	0	1.5	122	V7/VI	V7/VI	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	f	f	f	D-	5	6	V7
160.0	56	3/8	1.5	123	VI	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	f	f	6	None	VI
161.5	57	0	1.5	124	V7/III	V7/III	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	f	f	f	A-	5	3	V7
163.0	57	3/8	1.5	125	III	III	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	f	f	f	f	3	None	III
164.5	58	0	1.5	126	VI	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	f	f	6	None	VI
166.0	58	3/8	1.0	127	bVII	bVII	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	f	f	f	f	7	None	bVII
167.0	58	5/8	0.5	128	viio7/iv	viio7/iv	True	('A', 'C', 'E-', 'G-')	A	A	0	diminished seventh chord	(0, 3, 6, 9)	f	f	f	b-	#7	4	viio7
167.5	59	0	3.0	129	viio7/iv	viio7/iv	True	('A', 'C', 'E-', 'G-')	A	A	0	diminished seventh chord	(0, 3, 6, 9)	f	f	f	b-	#7	4	viio7
170.5	60	0	2.5	130	viio7/iv	viio7/iv	True	('A', 'C', 'E-', 'G-')	A	A	0	diminished seventh chord	(0, 3, 6, 9)	f	f	f	b-	#7	4	viio7
173.0	60	5/8	0.5	131	viio2/V	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	f	f	f	C	7	5	viio7
173.5	61	0	3.0	132	viio2/V	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	f	f	f	C	7	5	viio7
176.5	62	0	2.5	133	viio2/V	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	f	f	f	C	7	5	viio7
179.0	62	5/8	0.5	134	vii4/3/V	vii7/V	True	('F#', 'A', 'B', 'D')	F#	B	2	minor seventh chord	(2, 6, 9, 11)	f	f	f	C	7	5	vii7
179.5	63	0	3.0	135	vii4/3/V	vii7/V	True	('F#', 'A', 'B', 'D')	F#	B	2	minor seventh chord	(2, 6, 9, 11)	f	f	f	C	7	5	vii7
182.5	64	0	2.5	136	vii4/3/V	vii7/V	True	('F#', 'A', 'B', 'D')	F#	B	2	minor seventh chord	(2, 6, 9, 11)	f	f	f	C	7	5	vii7
185.0	64	5/8	0.5	137	V6/5/IV	V7/IV	True	('F', 'A-', 'C-', 'D-')	F	D-	1	dominant seventh chord	(1, 5, 8, 11)	D-	Db	f	G-	5	4	V7
185.5	65	0	1.5	138	V6/5/IV	V7/IV	True	('F', 'A-', 'C-', 'D-')	F	D-	1	dominant seventh chord	(1, 5, 8, 11)	D-	Db	f	G-	5	4	V7
187.0	65	3/8	1.5	139	IV	IV	True	('G-', 'B-', 'D-')	G-	G-	0	major triad	(1, 6, 10)	D-	Db	f	D-	4	None	IV
188.5	66	0	3.0	140	ii6	ii	True	('G-', 'B-', 'E-')	G-	E-	1	minor triad	(3, 6, 10)	D-	Db	f	D-	2	None	ii
191.5	67	0	3.0	141	I6/4	I	True	('A-', 'D-', 'F')	A-	D-	2	major triad	(1, 5, 8)	D-	Db	f	D-	1	None	I
194.5	68	0	3.0	142	V7	V7	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	D-	Db	f	D-	5	None	V7
197.5	69	0	1.5	143	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	f	D-	1	None	I
199.0	69	3/8	1.5	144	V7/ii	V7/ii	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	D-	Db	f	e-	5	2	V7
200.5	70	0	1.5	145	ii	ii	True	('E-', 'G-', 'B-')	E-	E-	0	minor triad	(3, 6, 10)	D-	Db	f	D-	2	None	ii
202.0	70	3/8	1.5	146	V/iv	V/iv	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	f	g-	5	4	V
203.5	71	0	0.5	147	iv	iv	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	d	d	f	d	4	None	iv
204.0	71	1/8	0.5	148	V6/vi	V/vi	True	('A#', 'C#', 'F#')	A#	F#	1	major triad	(1, 6, 10)	d	d	f	b	5	#6	V
204.5	71	1/4	0.5	149	V7/vi	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	d	d	f	b	5	#6	V7
205.0	71	3/8	0.5	150	vi	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	d	d	f	d	#6	None	vi
205.5	71	1/2	0.5	151	V6	V	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	d	d	f	d	5	None	V
206.0	71	5/8	0.5	152	viio7	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	d	d	f	d	#7	None	viio7
206.5	72	0	1.0	153	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	f	d	1	None	i
207.5	72	1/4	0.5	154	V7/vi	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	d	d	f	b	5	#6	V7
208.0	72	3/8	0.5	155	iv	iv	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	d	d	f	d	4	None	iv
208.5	72	1/2	0.5	156	V6	V	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	d	d	f	d	5	None	V
209.0	72	5/8	0.5	157	viio7	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	d	d	f	d	#7	None	viio7
209.5	73	0	2.0	158	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	f	d	1	None	i
211.5	73	1/2	0.5	159	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	f	d	5	None	v
212.0	73	5/8	0.5	160	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	f	d	1	None	i
212.5	74	0	0.5	161	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	f	d	1	None	i
213.0	74	1/8	0.5	162	viio7	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	d	d	f	d	#7	None	viio7
213.5	74	1/4	0.5	163	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	f	d	1	None	i
214.0	74	3/8	1.5	164	V6/5	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	d	d	f	d	5	None	V7
215.5	75	0	0.5	165	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	f	f	4	None	iv
216.0	75	1/8	0.5	166	iio	iio	True	('G', 'B-', 'D-')	G	G	0	diminished triad	(1, 7, 10)	f	f	f	f	2	None	iio
216.5	75	1/4	1.0	167	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	f	f	5	None	V
217.5	75	1/2	0.5	168	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
218.0	75	5/8	0.5	169	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
218.5	76	0	0.5	170	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
219.0	76	1/8	0.5	171	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	f	f	5	None	V
219.5	76	1/4	0.5	172	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
220.0	76	3/8	0.5	173	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
220.5	76	1/2	0.5	174	V6/4	V	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	f	f	f	f	5	None	V
221.0	76	5/8	0.5	175	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
221.5	77	0	0.5	176	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	f	f	1	None	i
222.0	77	1/8	0.5	177	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	f	f	5	None	V
222.5	77	1/4	0.5	178	V2	V7	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	f	f	f	f	5	None	V7
